subject_type,subject_name,predicate,object_type,object_name,reason,evidence,confidence,source,subject_wikidata,object_wikidata
person,Adrien Midzic,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Adrien Midzic,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Adrien Midzic,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Adrien Midzic,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Adrien Midzic,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Luc Borho,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Luc Borho,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Luc Borho,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Luc Borho,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Luc Borho,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Xavier Marie,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Xavier Marie,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Xavier Marie,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Xavier Marie,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Xavier Marie,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Carle,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Carle,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Carle,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Carle,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Louis Carle,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Étienne Portais,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Étienne Portais,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Étienne Portais,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Étienne Portais,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Étienne Portais,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Ange-Casimir Le Qellec,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Ange-Casimir Le Qellec,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Ange-Casimir Le Qellec,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Ange-Casimir Le Qellec,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Ange-Casimir Le Qellec,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Antoine Le Conte,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Antoine Le Conte,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Antoine Le Conte,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Antoine Le Conte,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Antoine Le Conte,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Théophile Julien Lognoné,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Théophile Julien Lognoné,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Théophile Julien Lognoné,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Théophile Julien Lognoné,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Théophile Julien Lognoné,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Herve Devaux,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Herve Devaux,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Herve Devaux,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Herve Devaux,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Herve Devaux,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Denis Gléhen,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Denis Gléhen,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Denis Gléhen,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Denis Gléhen,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Denis Gléhen,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Viard,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Viard,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Viard,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Viard,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Georges Viard,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marc Sellam,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marc Sellam,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marc Sellam,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marc Sellam,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Marc Sellam,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Born,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Born,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Born,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Born,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jean Born,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Luc Talini,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Luc Talini,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Luc Talini,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Luc Talini,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Luc Talini,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Pierre Eugène Lognoné,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Pierre Eugène Lognoné,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Pierre Eugène Lognoné,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Pierre Eugène Lognoné,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Pierre Eugène Lognoné,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jacques Aragones,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jacques Aragones,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jacques Aragones,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jacques Aragones,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Jacques Aragones,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roxane Rouas-Rafowicz,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roxane Rouas-Rafowicz,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roxane Rouas-Rafowicz,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roxane Rouas-Rafowicz,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Roxane Rouas-Rafowicz,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Martin Francis,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Martin Francis,similar_to,person,Florian Reinaud,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Martin Francis,similar_to,person,Pierre Corneille,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Martin Francis,similar_to,person,Christophe Sousa,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Martin Francis,similar_to,person,Georges Costallat,Shared features (industry/country),Derived similarity,0.55,derived,,
person,Bernard Vaudeville,similar_to,person,Franky Mulliez,Shared features (industry/country),Derived similarity,0.55,derived,,
